s-image src,LINK,DESCRIPTION,RATING,REVIEW,OFFER PRICE,ACTUAL PRIC,DISCOUNT
https://m.media-amazon.com/images/I/81BGoMZ+qsL._AC_UY218_.jpg,https://www.amazon.in/HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_142,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),4.0 out of 5 stars,516,? 899.00,,
https://m.media-amazon.com/images/I/81DOFN6Rf0L._AC_UY218_.jpg,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_143,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),4.4 out of 5 stars,"6,048",? 999.00,"RS 1,999",(50% off)
https://m.media-amazon.com/images/I/81RJTlx++iL._AC_UY218_.jpg,https://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_144,ADISA Women's & Girls' Sling Bag,4.1 out of 5 stars,"2,771",? 495.00,"RS 1,499",(67% off)
https://m.media-amazon.com/images/I/91bzxvU2ZuL._AC_UY218_.jpg,https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_145,"Bennett Laptop Bag for Menं & Women 15.6 inch, 35 L Water Resistant Bag Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue)",4.0 out of 5 stars,348,? 512.00,"RS 1,799",(72% off)
https://m.media-amazon.com/images/I/615MIhXoBaL._AC_UY218_.jpg,https://www.amazon.in/LEGAL-BRIBE-Womens-Checkered-Sling/dp/B098JQJ7VV/ref=sr_1_146,LEGAL BRIBE Checkered Sling,3.9 out of 5 stars,231,? 760.00,"RS 2,500",(70% off)
https://m.media-amazon.com/images/I/81D7Ahk9ByL._AC_UY218_.jpg,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_147,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,4.1 out of 5 stars,903,"? 1,299.00","RS 2,789",(53% off)
https://m.media-amazon.com/images/I/81hCd2K2ngL._AC_UY218_.jpg,https://www.amazon.in/F-Gear-String-LTR-Gym-Bag/dp/B07L4ZNBPQ/ref=sr_1_148,F Gear String 13 Ltr Gym Bag (Black),4.2 out of 5 stars,33,? 189.00,RS 498,(62% off)
https://m.media-amazon.com/images/I/61xfg-k0ngL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=9,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",4.3 out of 5 stars,300,"? 1,099.00","RS 2,799",(61% off)
https://m.media-amazon.com/images/I/71rbnnW7dbL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=9,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),4.1 out of 5 stars,"6,538",? 841.00,"RS 2,064",(59% off)
https://m.media-amazon.com/images/I/61IbW2d9WqL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)",4.1 out of 5 stars,23,"? 1,100.00","RS 1,600",(31% off)
https://m.media-amazon.com/images/I/91opGqYvs4L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,"WENGER 604429 Roadjumper Essential Laptop Backpack, Black, M",3.8 out of 5 stars,16,"? 4,350.00",,
https://m.media-amazon.com/images/I/81FdXentMkL._AC_UY218_.jpg,https://www.amazon.in/NORTH-ZONE-backpack-INVALID-DATA_grey/dp/B0BH8S9QGH/ref=sr_1_147,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),3.7 out of 5 stars,33,? 599.00,"RS 1,599",(63% off)
https://m.media-amazon.com/images/I/911w5uMeFFS._AC_UY218_.jpg,https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_148,wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue,4.0 out of 5 stars,575,? 328.00,RS 999,(67% off)
https://m.media-amazon.com/images/I/91QgFqkAUIL._AC_UY218_.jpg,https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_149,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,4.4 out of 5 stars,"2,268",? 999.00,"RS 1,999",(50% off)
https://m.media-amazon.com/images/I/81zW7SAOHVL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_150,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",3.8 out of 5 stars,"1,215",? 449.00,RS 999,(55% off)
https://m.media-amazon.com/images/I/51mSE2hhOOL._AC_UY218_.jpg,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_151,"TRUE HUMAN® Anti-Theft and USB charging port backpack with combination Number lock Laptop bag,office bag for men and women",3.8 out of 5 stars,"1,651",? 699.00,"RS 2,100",(67% off)
https://m.media-amazon.com/images/I/61AmnJliIGL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_152?,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",4.2 out of 5 stars,696,"? 1,337.00",,
https://m.media-amazon.com/images/I/613dqcSJpJS._AC_UY218_.jpg,https://www.amazon.in/EAYIRA-Portable-Multifunctional-Organizer-Cosmetic/dp/B07QYVX5FT/ref=sr_1_153,EAYIRA Hanging Travel Toiletry Kit Bag Cosmetic Make up Organizer Multifunction Portable Makeup Pouch for Women and Girls Waterproof Ladies Case Travelling Storage Inner Ware Up Brush Kit Holder,3.9 out of 5 stars,749,? 380.00,RS 499,(24% off)
https://m.media-amazon.com/images/I/617OjSt6LwL._AC_UY218_.jpg,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_154,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,3.8 out of 5 stars,"2,236",? 299.00,RS 799,(63% off)
https://m.media-amazon.com/images/I/51efyngSZyL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,NewYouth 35 ltrs(45 Cms) BACKPACK Travel Backpack Korean Casual Backpack Daypack Laptop Bag College Bag School Bag,3.0 out of 5 stars,1,? 989.00,"RS 1,999",(51% off)
https://m.media-amazon.com/images/I/413LcH1OyvL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,MOCA 30 Litres Kaka Series Laptop Backpack with USB Charging Port,5.0 out of 5 stars,1,"? 1,099.00","RS 2,999",(63% off)
https://m.media-amazon.com/images/I/81Aw4kcOElL._AC_UY218_.jpg,https://www.amazon.in/Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_157,Gear Clubsport 25 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red,4.2 out of 5 stars,222,? 699.00,"RS 2,399",(71% off)
https://m.media-amazon.com/images/I/81PvlPNJKnL._AC_UY218_.jpg,https://www.amazon.in/AirCase-Messenger-Detachable-Shoulder-Warranty/dp/B0BHZ12XQ7/ref=sr_1_158,"AirCase Office Canvas Sling Messenger Bag fits Upto 15.6"" Laptop/ MacBook, PU Leather Handles, Detachable Shoulder Strap, Easy to Clean, for Office/ Travel, Men & Women,Grey- 6 Month Warranty",,,? 999.00,"RS 2,999",(67% off)
https://m.media-amazon.com/images/I/81oORVyJzYL._AC_UY218_.jpg,https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_159,Gear Campus1 22L Water Resistant School Bag/ College Bag/ Backpack For Men/Women-Black Royalblue,4.3 out of 5 stars,"3,831",? 649.00,"RS 1,099",(41% off)
https://m.media-amazon.com/images/I/71lmUI2886L._AC_UY218_.jpg,https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_160,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),4.2 out of 5 stars,"1,481",? 819.00,"RS 2,499",(67% off)
https://m.media-amazon.com/images/I/910r+B15U8L._AC_UY218_.jpg,https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_161,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag",4.3 out of 5 stars,"1,245","? 1,039.00","RS 2,740",(62% off)
https://m.media-amazon.com/images/I/91FxAkF3a6L._AC_UY218_.jpg,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_162,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),4.2 out of 5 stars,"1,499",? 549.00,"RS 1,799",(69% off)
https://m.media-amazon.com/images/I/61Jic-u0d2L._AC_UY218_.jpg,https://www.amazon.in/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_163_mod_primary_new?,PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,4.4 out of 5 stars,276,? 552.00,RS 889,(38% off)
https://m.media-amazon.com/images/I/71VCDQqZw1L._AC_UY218_.jpg,https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_164?,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",4.3 out of 5 stars,516,? 549.00,RS 799,(31% off)
https://m.media-amazon.com/images/I/61u1TFSDwuL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",4.1 out of 5 stars,703,? 700.00,"RS 1,899",(63% off)
https://m.media-amazon.com/images/I/71eKDQDNPoL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=10,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,4.2 out of 5 stars,"1,348","? 1,181.00","RS 2,669",(56% off)
https://m.media-amazon.com/images/I/71RwzGIl8gL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11,Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,4.3 out of 5 stars,"9,844","? 1,159.00","RS 2,599",(55% off)
https://m.media-amazon.com/images/I/81OxGZXh4aL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11,Afco Bags 40Liters Lightweight Fashionable Printed Casual College bags Best Laptop Backpacks Stylish School/College/Office/Travel Backpack For Men & Women,2.0 out of 5 stars,3,? 549.00,"RS 1,499",(63% off)
https://m.media-amazon.com/images/I/91mRpCW3SgL._AC_UY218_.jpg,https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_163?,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,3.9 out of 5 stars,216,? 395.00,RS 899,(56% off)
https://m.media-amazon.com/images/I/81fz4C89UaS._AC_UY218_.jpg,https://www.amazon.in/Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_164?,Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream),4.0 out of 5 stars,40,? 174.00,RS 199,(13% off)
https://m.media-amazon.com/images/I/51ujEx4nYiL._AC_UY218_.jpg,https://www.amazon.in/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_165?,Baggit Women's PEPSI Sling Bag,4.3 out of 5 stars,"1,923",? 812.00,"RS 1,590",(49% off)
https://m.media-amazon.com/images/I/519ooeKT5DL._AC_UY218_.jpg,https://www.amazon.in/TRUE-HUMAN-laptop-backpack-cooper/dp/B0BKTQ48D5/ref=sr_1_166,TRUE HUMAN 32 Ltrs laptop backpack ( cooper blue ),3.6 out of 5 stars,99,? 625.00,"RS 2,100",(70% off)
https://m.media-amazon.com/images/I/81TVDf97V5L._AC_UY218_.jpg,https://www.amazon.in/SIDRUM-D2-Adjustable-Compatible-Mirrorless/dp/B09KH6CN1M/ref=sr_1_167,"SIDRUM D2 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Grey)",4.4 out of 5 stars,159,? 664.00,RS 999,(34% off)
https://m.media-amazon.com/images/I/91JoRAJvm0L._AC_UY218_.jpg,https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_168,"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (37x 27x7 cm,Light Brown)",4.0 out of 5 stars,"1,533",? 999.00,"RS 3,999",(75% off)
https://m.media-amazon.com/images/I/71nOqUtu-kL._AC_UY218_.jpg,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KS97LZH/ref=sr_1_169,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",4.5 out of 5 stars,256,? 299.00,RS 599,(50% off)
https://m.media-amazon.com/images/I/51GA-fYHQ-L._AC_UY218_.jpg,https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_170,NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue),4.2 out of 5 stars,444,? 193.00,RS 249,(22% off)
https://m.media-amazon.com/images/I/912MmNjM7qS._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11&,EUME Iris 23 LTR Laptop Backpack for 14 inch Laptop - Blue Series,4.2 out of 5 stars,137,"? 2,038.00","RS 5,169",(61% off)
https://m.media-amazon.com/images/I/51zwyDPjcIL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11&,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,4.4 out of 5 stars,26,"? 1,286.00","RS 1,499",(14% off)
https://m.media-amazon.com/images/I/81DTJDIKkGL._AC_UY218_.jpg,https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_173?,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women",4.0 out of 5 stars,572,? 949.00,,
https://m.media-amazon.com/images/I/71R38JcwlWL._AC_UY218_.jpg,https://www.amazon.in/Lino-Perros-Womens-Handbag-Black/dp/B07L4PQJ42/ref=sr_1_174,Lino Perros Faux Leather Handbag,4.3 out of 5 stars,"2,423",? 839.00,"RS 4,495",(81% off)
https://m.media-amazon.com/images/I/71mo4UdSs6L._AC_UY218_.jpg,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_175,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",4.5 out of 5 stars,256,? 289.00,RS 479,(40% off)
https://m.media-amazon.com/images/I/81JAKvL-N-L._AC_UY218_.jpg,https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_176,Nivia Polyester String Bag,4.1 out of 5 stars,968,? 171.00,RS 249,(31% off)
https://m.media-amazon.com/images/I/919YwsSf0oL._AC_UY218_.jpg,https://www.amazon.in/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_177,TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,4.1 out of 5 stars,366,? 799.00,"RS 1,499",(47% off)
https://m.media-amazon.com/images/I/61i2f6JRKoL._AC_UY218_.jpg,https://www.amazon.in/Mammon-Womens-Leather-Handbag-4-teddy-pink/dp/B08N5F7P68/ref=sr_1_178,Mammon Women's PU Leather Handbag Combo,3.4 out of 5 stars,"6,910",? 636.00,"RS 3,499",(82% off)
https://m.media-amazon.com/images/I/71PRQKJNdHL._AC_UY218_.jpg,https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_179,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",3.9 out of 5 stars,"2,693",? 689.00,"RS 2,000",(66% off)
https://m.media-amazon.com/images/I/61kjbS1rbxL._AC_UY218_.jpg,https://www.amazon.in/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_180,"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",5.0 out of 5 stars,1,? 599.00,RS 799,(25% off)
https://m.media-amazon.com/images/I/610Mqw7bGJL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11,Urban Tribe Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women,3.9 out of 5 stars,585,"? 1,998.00","RS 3,299",(39% off)
https://m.media-amazon.com/images/I/71WPbE3qY-L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=11,ZUKA Synthetic Leather Laptop Backpack Travel Backpack college Backpack for Men and Women for 15.6 Inch Laptop,3.1 out of 5 stars,16,? 651.00,"RS 2,699",(76% off)
https://m.media-amazon.com/images/I/71wwcvQcAsL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),4.3 out of 5 stars,"9,844","? 1,159.00","RS 2,599",(55% off)
https://m.media-amazon.com/images/I/51KPS3o2+KL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty",4.2 out of 5 stars,154,? 950.00,"RS 1,500",(37% off)
https://m.media-amazon.com/images/I/81Pr65GNgvL._AC_UY218_.jpg,https://www.amazon.in/AirCase-Messenger-13-Inch-14-Inch-MacBook/dp/B07WS6HTHY/ref=sr_1_179?,"AirCase C26 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)",4.1 out of 5 stars,"2,565",? 949.00,"RS 2,499",(62% off)
https://m.media-amazon.com/images/I/51rj-dbIyZL._AC_UY218_.jpg,https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_180?,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),4.2 out of 5 stars,152,"? 2,849.00","RS 5,999",(53% off)
https://m.media-amazon.com/images/I/71CwEs6zhcL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_181?,Amazon Brand - Eden & Ivy Women's Sling Bag,4.3 out of 5 stars,609,? 560.00,"RS 1,999",(72% off)
https://m.media-amazon.com/images/I/61bcWVZ74SL._AC_UY218_.jpg,https://www.amazon.in/NORTH-ZONE-backpack-INVALID-DATA_navy/dp/B0BCYX6DW2/ref=sr_1_182?,NORTH ZONE 25 ltrs (10 Cms) backpack(INVALID DATA_navy blue),4.0 out of 5 stars,399,? 664.00,"RS 1,599",(58% off)
https://m.media-amazon.com/images/I/71m1YS4wezL._AC_UY218_.jpg,https://www.amazon.in/Tabelito-Office-Laptop-Briefcase-Women/dp/B08FL584Z4/ref=sr_1_183?,Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Resistant gifts office bag for men,3.8 out of 5 stars,"1,404",? 549.00,,
https://m.media-amazon.com/images/I/61ayn93sreL._AC_UY218_.jpg,https://www.amazon.in/VIFITKIT-Multi-Purpose-Spacious-Storage-Compartment/dp/B0B4BLYKYB/ref=sr_1_184?,"VIFITKIT Gym Bag for Men & Women, Duffel Bag, Multi-Purpose Bag with Spacious Storage Compartment & Durable Zipper Closure (22.5 litres, Blue & Black)",4.1 out of 5 stars,34,? 299.00,RS 999,(70% off)
https://m.media-amazon.com/images/I/6121CBNcxeL._AC_UY218_.jpg,https://www.amazon.in/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_185?,ADISA Women's Quilted Cross Body Sling Bag,4.1 out of 5 stars,"2,147",? 495.00,"RS 1,499",(67% off)
https://m.media-amazon.com/images/I/91CCCaSSy2L._AC_UY218_.jpg,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_186,Isle Locada by Hidesign Women's SLING BAG(MARSALA/BROWN),4.5 out of 5 stars,352,"? 1,899.00","RS 4,295",(56% off)
https://m.media-amazon.com/images/I/81muNFJRk4L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",4.8 out of 5 stars,44,"? 1,199.00","RS 2,500",(52% off)
https://m.media-amazon.com/images/I/7189MJkwZNL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12,COSMUS Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,4.2 out of 5 stars,890,"? 1,862.00","RS 4,199",(56% off)
https://m.media-amazon.com/images/I/915EZvywT4L._AC_UY218_.jpg,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_189,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,4.4 out of 5 stars,"1,633",? 999.00,"RS 2,199",(55% off)
https://m.media-amazon.com/images/I/61QN35aYQsL._AC_UY218_.jpg,https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_190,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",3.7 out of 5 stars,763,? 899.00,"RS 2,899",(69% off)
https://m.media-amazon.com/images/I/51tVsLh1HaL._AC_UY218_.jpg,https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_191,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,3.8 out of 5 stars,"1,223",? 320.00,RS 399,(20% off)
https://m.media-amazon.com/images/I/81SQnVX2AOL._AC_UY218_.jpg,https://www.amazon.in/Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_192,ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments,4.3 out of 5 stars,14,"? 1,599.00","RS 3,419",(53% off)
https://m.media-amazon.com/images/I/515bX5+Mu5L._AC_UY218_.jpg,https://www.amazon.in/Kleider-Utility-Business-Messenger-Shoulder/dp/B09RQNP9KT/ref=sr_1_193,Dein Kleider Nylon Sling Cross Body Utility Travel Office Business Messenger one Side Shoulder Bag for Men and Women,4.1 out of 5 stars,431,? 349.00,"RS 1,199",(71% off)
https://m.media-amazon.com/images/I/51FrUmYqIoL._AC_UY218_.jpg,https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_194,motherly 25 ltrs (25 Cms) backpack(5860_grey),4.6 out of 5 stars,"5,401","? 1,716.00","RS 4,849",(65% off)
https://m.media-amazon.com/images/I/71YWmns-U0L._AC_UY218_.jpg,https://www.amazon.in/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_195,StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),3.7 out of 5 stars,134,? 237.00,RS 700,(66% off)
https://m.media-amazon.com/images/I/614jGZRiC4L._AC_UY218_.jpg,https://www.amazon.in/Baggit-Womens-Sling-Bag-Small/dp/B0BNTQLVBF/ref=sr_1_196,Baggit Women's Sling Bag - Small (Blue),5.0 out of 5 stars,1,? 700.00,"RS 1,590",(56% off)
https://m.media-amazon.com/images/I/71cf0bn9a7L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12&,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,4.2 out of 5 stars,"1,348","? 1,181.00","RS 2,669",(56% off)
https://m.media-amazon.com/images/I/71YjdDcqsKL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=12&,ROCKSTON Casual Waterproof Artificial Leather Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 17 inch Laptop),5.0 out of 5 stars,1,? 475.00,"RS 1,699",(72% off)
https://m.media-amazon.com/images/I/61gL6wcGLNL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13&,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",4.4 out of 5 stars,147,"? 4,890.00","RS 8,999",(46% off)
https://m.media-amazon.com/images/I/51Uj+JQC2ZL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13&,"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty",4.5 out of 5 stars,21,"? 1,600.00","RS 2,600",(38% off)
https://m.media-amazon.com/images/I/71eCgwyUb1L._AC_UY218_.jpg,https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_195,Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),4.4 out of 5 stars,36,"? 3,499.00","RS 4,999",(30% off)
